#	0
tamoxifeno	MED
olyrica	0
04129408683	CONTACT
angelicamundo	0
@sembramostodos	CONTACT
#somezine	0
@jotadt	CONTACT
800noticias	0
#serviciopúblico	0
04246352735	CONTACT
pediacort	MED
ampolla	MED
goserelina	MED
envíame	NEEDS
cinacalcet	MED
@frencme	CONTACT
@browswer	CONTACT
miflonide	MED
miflonide200mg	MED
katzvinc	0
#serviciopublico	0
costobeneficio	0
04129623436	CONTACT
#oloratelevisornuevo	0
@dereckb	CONTACT
#serviciopúblico	0
NEEDS	0
1grstelf	0
04249202920	CONTACT
todo	0
hospitalización	SICK
márques	NAME
milan	NAME
porfavor	0
turísticos	0
mariángela	NAME
18	0
kg	0
anons	0
regulado	0
conacto	0
jovenespjzulia	0
#serviciopublico	0
04242058538	CONTACT
@franciscodlcv	CONTACT
@jorgelinarg	CONTACT
5160	0
littlemonstrx	0
urbosilane	0
ayudemosamaxactivemos	0
sustitutos	0
d@fundacolibrive	0
@marianaarvelo17	CONTACT
tibolona	MED
#sepondráhermoso	0
#repost	0
dinorahdarakant	0
@mrschic	CONTACT
egresado	0
@elbusti	CONTACT
04140891570	CONTACT
ceftazidima	MED
04245511753	CONTACT
300	0
mg	0
#serviciopublico	0
urgenciaepamin	0
cdadbolivar	LOC
jesúsgarcia	NAME
04249204871	CONTACT
@elperrogocho	CONTACT
vidart	0
prisionero	0
04144459742	CONTACT
@luvenvzla	CONTACT
giselaro	0
#serviciopublico	0
#venprensasolidaria	0
reconocer	0
04242272124	CONTACT
@vugueto	CONTACT
carkol	0
@alexa1099	CONTACT
#serviciopùblicogtgt	0
@venezuelasos86	CONTACT
#urgente	0
#	0
11octubre	0
quédese	0
04122870500	CONTACT
@marcelazaro	CONTACT
04246447968	CONTACT
@ladonnaemobile	CONTACT
@alejndrojcl	CONTACT
04144849414	CONTACT
hidroclorotiazida	MED
patrimonial	0
metoclopramida	MED	
juliocesarrivas	NAME
morfinas	MED
hacemos	0
actonel	0
02512523610	CONTACT
swat	0
pirela	NAME
avisaran	NEEDS
#muro	0
04142348155	CONTACT
merodiando	0
rt@fundatiacruz	0
oculta	0
#sinaguamiravila	0
04263109291	CONTACT
rendir	0
farmasagrado	0
comieronpiden	0
125mg5ml	0
@jmvivancohrw	CONTACT
oralsusp	0
@erlissir	CONTACT
sierra	0
@robertanuel	CONTACT
#justicia	0
requiere    NEEDS
@fcarolinahr	0
0414520662102512619807	CONTACT
@reclamosguayana	0
04143690394	CONTACT
#actual	0
🆘	0
#serviciopublico	0
🆘	0
#	0
01ene	0
04125224088	CONTACT
@defensoresddhh	0
aleit	0
vídeos	0
suelto	0
@niccas66	0
04147900081@juliococo	0
gavil0224	0
3942588	0
04129992957	CONTACT
suarez	NAME
noroaming	0
40mgulconsup	0
#segur	0
mcaibohoy	0
@vzlamia2017	0
@damecomedia	0
04127011791	CONTACT
amlo	0
#urgente04140441522	0
#sospersonasmayoresvzla	0
04183457654	CONTACT
intestinalayudemos	0
@fundayudapanama	0
04142532054	CONTACT
vaya	0
04146027997	CONTACT
042422545	CONTACT
alplax	MED
mini	0
fritura	0
casting	0
haiyelin	NAME
guzman	NAME
interesantísimo	0
eleguir	0
difenilhidantona	MED
hermanitp	0
@r4m0n3li4s	0
2352bsf	0
perdieron	0
cuestiones	0
daivonex	MED
5x10mg	0
#medicamen	0
@princesaromera	0
8026	0
0608	0
pm	0
18	0
#	0
10abr	0
master	0
04242664856	CONTACT
@mariantofiguera	0
@vanempalau	0
microsen	MED
#may23	0
@fedevenacional	0
@asevedemocracia	0
carabaño	0
@marriela23	0
tipoacudie	0
@landrequintero	0
cardoza	0
acuacel	0
ayudemosnada	0
perdomo	0
#nefrologia	0
@jperezarellano	0
@belks1778	0
respectiva	0
@cesarjavierg	0
04241917706	CONTACT
@laboratordaymar	0
boliburgueses	0
@deuscaritasj	0
garantizar	0
#cumanà	LOC
doctorafro	0
@consorvenve	0
carreritas	0
paea	0
#tasi	0
@natykro	0
#cordero	0
#serviciopublico	0
#lara	0
@cambotellanero	0
04242291842	CONTACT
#serviciopublicoperdida	0
04243051546	CONTACT
celulares	0
#estavezganavos	0
@diosmariamg	0
yenkerbert	NAME
#wanted	0
engañar	0
cefactam	MED
13añoscualquier	0
keyler	NAME
visítanos	0
@juliojmarquez	0
dávilarecluido	0
josraf	0
#serviciopublico	0
manuelacuna	0
#serviciopublico	0
2robolucion	0
decreciente	0
#	0
13marzo	0
#serviciopublicourgentejoven	0
@ohmioband	0
@dexiramirezg	0
@alejandracdnoc	0
04128689666	CONTACT
04142663584	CONTACT
stefanellianna	NAME
kumayasa	0
@marianacg30	0
franela	0
ariasmud	0
#serviciopublico	0
500mggracias	0
7936692	0
barrancon	0
@berthapaula	0
#clinicacaracas	0
02124332156	CONTACT
#marielagomeza	0
@andrellysr	0
04142553198	CONTACT
neuroinfeccion	SICK
@aloletty	0
@farmaid	0
#resistenciaautonomista	0
estudios	0
gtgtgt@gallego50ltltltltltlt	CONTACT
dermygel	MED
23916	0
tapasol	0
41disponible	0
@marysk8	0
frascos04244980075	0
comidagraciaspero	0
#derechoalainformación	0
04266915811	CONTACT
#fueraadoctrinamientoslaicos	0
6233	0
@rafaescalonaf	0
intentemos	0
@yaretg	0
tangores	0
#maturimnecesitamos	0
electrónico	0
0424415535004269308357	CONTACT
0412920933004166984072	CONTACT
600	0
am	0
dudamel	0
berudualinfo	0
vacunas	MED
#serviciopublico	0
#caracas	0
optimizo	0
queen	0
jeancgarces12	0
#serviciopublico	0
40	0
#	0
267	0
#islr	0
flusoderma	MED
#pilotos	0
resca	0
anahely06	0
#serviciopublico	0
#todosconnathy	0
@gatafabiola	0
#exforge	0
jovenespjchara	0
#serviciopublico	0
tramal	0
vacunarse	SICK
@lajojo9	0
@titanscruise5	0
paisana	0
04246720844	CONTACT
devolución	0
04142395900	CONTACT
04263229392	CONTACT
@coopagroclm	0
prueba	0
cedaxpañalessonda	0
@bickap	0
corregida	0
@karlita2m	0
#sex	0
#serviciopublico	0
ópticos	0
@edugaresp	0
#corruzione	0
@trafficlara	0
#serviciopublico	0
acdg85	0
#serviciopublico	0
#serviciopublicoun	0
talentos	0
@chiquitoc	0
larevista927	0
#serviciopublico	0
marianvalero	0
#serviciopublico	0
#tren	0
guárdense	0
@paykingodoyhay	0
#sucialismo	0
alberto	NAME
luischa	NAME
loquepiensalagente	0
04126169582	CONTACT
@luischataing	0
@caraotadigital	0
pescao	0
botella	0
tabletaglymar	0
@paraguanagrande	0
apetecían	0
#notiminuto	0
sigtiphin	MED
régulo	0
@marielajos7	0
somazina500mg	MED
pmiguel	0
@yelarvel	0
#serviciopublicopara	0
ponganlo	0
#heroesdelapatria	0
hyzaar50125	0
zailez	0
carolinadmirand	0
#serviciopúblico	0
@francilucisarah	0
@greciapg09	0
ctoda	0
@serviciop	0
úblico	0
@matasiete67	0
@zizou7310	0
04242017307	CONTACT
#urgentela	0
04143986791	0
està	0
padecer	0
parálisis	SICK
@cabildomet	0
contacto0424639050204246988141	0
@malefica	0
pico	0
daflón	MED
fatorvastatina	MED
@itolentinos	0
arizmendi	0
042429281	CONTACT
#nutramigen	0
alprazocan	MED
desespero	NEEDS
@luispalmero	0
kkatirag	0
04147986386	CONTACT
#bmto	0
juliopara	0
#felizlunes	0
#serviciopúblico	0
#trancazoporlalibertadorinoco	0
@vzlaesmia1	0
04249367318	CONTACT
iecluz	0
encontrado	0
raburikasa	0
viento	0
coraspirina81mg	MED
@sinchacharas	0
@corpoeleczulia	0
protestavalera	0
@sandralilianac	0
#venezuelanpress	0
popular95fm	0
#serviciopublicose	0
@elheraldoco	0
04263036078	CONTACT
@manupanzarelli	0
mari	0
fenol	0
#urgentejocabelys	0
#	0
250	0
mg	0
@aquiandrea	0
existías	0
@zoresca	0
041490884	0
10	0
pm	0
examendiagn	0
#prohibidoolvidar	0
karl	NAME
tuiterlandalguien	0
@rodericknavarro	0
@differentlives	0
sebuscasedona	0
manosparavargas	0
#neupo	0
reporteya	0
#	0
1sep	0
#tigeciclina	MED
@deyanirarico1	0
#sotillo	0
#vergüenza	0
@gestaltcaracas	0
repuestos	0
04167137419	CONTACT
@marysatorres	0
hvfundaci	0
@fundacardin	0
@anjokamaximo	0
abusos	0
margen	0
tejeda	0
@dhamelizdiaz	0
@oecdlive	0
canino	0
#tudonacioneslasolucion	0
hiperlin	0
#apotalassolicitudesdemedicinascon1rt	0
@pr1merojusticia	0
venezuelalucha	0
#serviciopublico	0
#	0
09ago	0
@daliaagelvis	0
isosorbida	MED
#primerosauxilios	0
cefalozina	MED
cinsumos	0
tablero	0
seretidepara	MED
@commafcd	0
@mabelhp	0
@ydiaz5	0
conducido	0
#soycm	0
#	0
10may	0
emisión	0
hipertenson	SICK
#anam	0
damasco	0
#serviciopúblicotaylor	0
doxicoclina	MED
want	0
04141869198	CONTACT
aspergergolpeado	SICK
04120555166	CONTACT
motorizada	0
@angieduca	0
ayudemosnos	0
@roselinbrizuela	0
alooo	0
04147127844	CONTACT
@luisfrances	0
@omairita	0
@dmzcomputer	0
#vzlacon	0
@edomex	0
fombona	0
13añosoxacilina	0
daniela	NAME
@eddyperezguitar	0
@rafaelmarch69	0
@eduardomillan2	0
genil	0
neida	0
#gameofthones	0
#	0
22feb	0
#perú	0
#oxcarbamazepina	MED
@harleymonse	0
gráfico	0
@empelotadas	0
natrilix	MED
patriciahahnr	0
@salvagaleano	0
@onu	0
@guatireguarenas	0
@fncancer	0
atuendo	0
letrero	0
daisycar03051	0
042413883	0
miasis	SICK
hvsr	0
@octaviodavids1	0
04265733760	CONTACT
#	0
26mayo17	0
0426	0
kreuger470	0
#	0
5s	0
@chacoenlinearad	0
#eventos	0
@mriapaola	0
@eleseljefe	0
@principesa068	0
@trafficguayana	0
bloqueo	0
@asteropea	0
libel95https	0
04123071273	CONTACT
04142268233	CONTACT
#doxorobicina	MED
#garasone	MED
@lauracbg82	0
@corpoelecinfo	0
ultracef	0
dejanirasilveir	0
#spc	0
#glucoma	SICK
productora	0
donantesangre	MED
17570	0
dantoinan	0
@gobiernomiranda	0
maracaibo@menamary	0
azaprin	MED
cerebroy	0
choque	0
moco	SICK
ferdnan2000	0
#serviciopublico	0
04162515770	CONTACT
tentoxifilina	MED
donald	NAME
constante	0
josmarianyelis	NAME
@rocilucy	0
04127137958	CONTACT
belkysgonzalez6	0
@cvmercy	0
@canarias7	0
etopodifo	MED
fumar	SICK
@carloscalleja	0
byb24	0
o160	0
universitarios	0
comúnicarse	0
#temozolamide	MED
vencerán	0
@caracas2013	0
oberto	0
sofí	0
ort04148459544	0
04167139024	CONTACT
@amoavzl	0
minigynon	0
#	0
1sep	0
repartiendo	0
fulgran	MED
ccsrequiere	0
willie	NAME
mamanecesitaconurgencia12ampollasdoxorrubicina 0
#serparaservir	0
autotransfusion	0
neoral	MED
disfrutáis	0
@manushanty	0
@deisy1sabel	0
maía	0
04242747902	CONTACT
tamoxifen	MED
@nobelconvit	0
aldactazina	MED
deportenme	0
gyros	0
@neluskig	0
04148073143	CONTACT
citosar	MED
paíspromoción	0
candotti	0
18093324	0
@armandommonroy	0
@canaltvs	0
25025	0
mg	0
@nerecita99	0
@convivirvzla	0
derivados	0
colaboraron	0
avulos	0
benicia	NAME
madopar	MED
@herre818	0
@july2605	0
burla	0
@notipazcastillo	0
11	0
am	0
#citaprevia	0
#blud	0
@cecicaione	0
mabtheracontacto	0
#comemergenciasupf	0
@medicinalista	0
04161836951	CONTACT
04248319389	CONTACT
nenas	0
débito	0
#serviciopúblico	0
@fatimavalenciar	0
amis	0
#políticaala1leucoma	0
#serviciopubliconecesito	0
cardiaco	SICK
@sahzdipaz	0
2501833	0
ramitidina	MED
#	0
26may	0
contacto04264591751	0
talón	0
4515mgpara	0
@solechesoluma	0
@lismelquero	0
horno	0
crotondaro	0
privado	0
#serviciopublico	0
necesitacon	0
engranajeslstrafficmcbo	0
04149080215	CONTACT
04244992867	CONTACT
@trafficoling	0
amazonas	LOC
anzoategui	LOC
apure	LOC
aragua	LOC
barinas	LOC
bolivar	LOC
carabobo	LOC
cojedes	LOC
deltaamacuro	LOC
caracas	LOC
distritocapital	LOC
falcon	LOC
guarico	LOC
lara	LOC
merida	LOC
miranda	LOC
monagas	LOC
nuevaesparta	LOC
portuguesa	LOC
sucre	LOC
tachira	LOC
trujillo	LOC
vargas	LOC
yaracuy	LOC
zulia	LOC
#amazonas       LOC
#anzoategui     LOC
#apure  LOC
#aragua LOC
#barinas        LOC
#bolivar        LOC
#carabobo       LOC
#cojedes        LOC
#deltaamacuro   LOC
#caracas        LOC
#distritocapital        LOC
#falcon LOC
#guarico        LOC
#lara   LOC
#merida LOC
#miranda        LOC
#monagas        LOC
#nuevaesparta   LOC
#portuguesa     LOC
#sucre  LOC
#tachira        LOC
#trujillo       LOC
#vargas LOC
#yaracuy        LOC
#zulia  LOC
#islaratón	LOC
#laesmeralda	LOC
#maroa	LOC
#puertoayacucho	LOC
#sancarlosderíonegro	LOC
#sanfernandodeatabapo	LOC
#sanjuandemanapiare	LOC
#anaco	LOC
#araguadebarcelona	LOC
#barcelona	LOC
#caigua	LOC
#cantaura	LOC
#clarines	LOC
#elchaparro	LOC
#eltigre	LOC
#guanta	LOC
#lechería	LOC
#mapire	LOC
#onoto	LOC
#pariguán	LOC
#puertolacruz	LOC
#puertopíritu	LOC
#sanjosédeguanipa	LOC
#sanmiguel	LOC
#santomé	LOC
#santaana	LOC
#soledad	LOC
#urica	LOC
#valledeguanape	LOC
#vidoño	LOC
#zuata	LOC
#achaguas	LOC
#arichuna	LOC
#biruaca	LOC
#bruzual	LOC
#ciudadsucre	LOC
#elamparo	LOC
#elorza	LOC
#guachara	LOC
#guasdualito	LOC
#mantecal	LOC
#puertopáez	LOC
#sanfernandodeapure	LOC
#sanjuandepayara	LOC
#barbacoas	LOC
#cagua	LOC
#camatagua	LOC
#coloniatovar	LOC
#elconsejo	LOC
#ellimón	LOC
#lavictoria	LOC
#maracay	LOC
#ocumaredelacosta	LOC
#palonegro	LOC
#sancasimiro	LOC
#sansebastián	LOC
#santacruz	LOC
#turmero	LOC
#santarita	LOC
#arismendi	LOC
#sabaneta	LOC
#caicaradelorinoco	LOC
#ciudadbolívar	LOC
#ciudadguayana	LOC
#elcallao	LOC
#eldorado	LOC
#elpaují	LOC
#guasipati	LOC
#iboriwo	LOC
#kavanayén	LOC
#maripa	LOC
#paraitepuyderoraima	LOC
#sanfranciscodeyuruaní	LOC
#santaelenadeuairén	LOC
#sanrafaeldekamoirán	LOC
#upata	LOC
#wönken	LOC
#bejuma	LOC
#guacara	LOC
#güigüe	LOC
#losguayos	LOC
#mariara	LOC
#morón	LOC
#naguanagua	LOC
#puertocabello	LOC
#sandiego	LOC
#sanjoaquín	LOC
#tocuyito	LOC
#valencia	LOC
#elpao	LOC
#sancarlos	LOC
#tinaco	LOC
#tinaquillo	LOC
#curiapo	LOC
#pedernales	LOC
#tucupita	LOC
#dabajuro	LOC
#coro	LOC
#puntofijo	LOC
#tucacas	LOC
#urumaco	LOC
#altagraciadeorituco	LOC
#calabozo	LOC
#chaguaramas	LOC
#elsocorro	LOC
#guayabal	LOC
#ortiz	LOC
#sanjuandelosmorros	LOC
#valledelapascua	LOC
#zaraza	LOC
#barquisimeto	LOC
#cabudare	LOC
#carora	LOC
#eltocuyo	LOC
#sanare	LOC
#sarare	LOC
#quíbor	LOC
#bailadores	LOC
#ejido	LOC
#elvigía	LOC
#mucuchíes	LOC
#caracas	LOC
#charallave	LOC
#cúa	LOC
#cúpira	LOC
#guarenas	LOC
#guatire	LOC
#higuerote	LOC
#losteques	LOC
#mamporal	LOC
#petare	LOC
#ocumaredeltuy	LOC
#ríochico	LOC
#sanantoniodelosaltos	LOC
#sanfranciscodeyare	LOC
#sanjosédebarlovento	LOC
#santalucía	LOC
#santateresadeltuy	LOC
#araguadematurín	LOC
#caripe	LOC
#caripito	LOC
#maturín	LOC
#puntademata	LOC
#juangriego	LOC
#laasunción	LOC
#pampatar	LOC
#porlamar	LOC
#acarigua	LOC
#araure	LOC
#guanare	LOC
#ospino	LOC
#araya	LOC
#carúpano	LOC
#casanay	LOC
#cumaná	LOC
#marigüitar	LOC
#ríocaribe	LOC
#colón	LOC
#lafría	LOC
#lagrita	LOC
#michelena	LOC
#palmira	LOC
#pregonero	LOC
#queniquea	LOC
#sanantoniodeltáchira	LOC
#santaanadeltáchira	LOC
#sancristóbal	LOC
#táriba	LOC
#rubio	LOC
#boconó	LOC
#laquebrada	LOC
#montecarmelo	LOC
#valera	LOC
#catialamar	LOC
#laguaira	LOC
#maiquetia	LOC
#chivacoa	LOC
#guama	LOC
#sanfelipe	LOC
#yaritagua	LOC
#nirgua	LOC
#cabimas	LOC
#ciudadojeda	LOC
#lavilladelrosario	LOC
#machiques	LOC
#maracaibo	LOC
#sanrafaeldelmoján	LOC
#sinamaica	LOC
#sancarlosdelzulia	LOC
islaratón	LOC
laesmeralda	LOC
maroa	LOC
puertoayacucho	LOC
sancarlosderíonegro	LOC
sanfernandodeatabapo	LOC
sanjuandemanapiare	LOC
anaco	LOC
araguadebarcelona	LOC
barcelona	LOC
caigua	LOC
cantaura	LOC
clarines	LOC
elchaparro	LOC
eltigre	LOC
guanta	LOC
lechería	LOC
mapire	LOC
onoto	LOC
pariguán	LOC
puertolacruz	LOC
puertopíritu	LOC
sanjosédeguanipa	LOC
sanmiguel	LOC
santomé	LOC
santaana	LOC
soledad	LOC
urica	LOC
valledeguanape	LOC
vidoño	LOC
zuata	LOC
achaguas	LOC
arichuna	LOC
biruaca	LOC
bruzual	LOC
ciudadsucre	LOC
elamparo	LOC
elorza	LOC
guachara	LOC
guasdualito	LOC
mantecal	LOC
puertopáez	LOC
sanfernandodeapure	LOC
sanjuandepayara	LOC
barbacoas	LOC
cagua	LOC
camatagua	LOC
coloniatovar	LOC
elconsejo	LOC
ellimón	LOC
lavictoria	LOC
maracay	LOC
ocumaredelacosta	LOC
palonegro	LOC
sancasimiro	LOC
sansebastián	LOC
santacruz	LOC
turmero	LOC
santarita	LOC
arismendi	LOC
sabaneta	LOC
caicaradelorinoco	LOC
ciudadbolívar	LOC
ciudadguayana	LOC
elcallao	LOC
eldorado	LOC
elpaují	LOC
guasipati	LOC
iboriwo	LOC
kavanayén	LOC
maripa	LOC
paraitepuyderoraima	LOC
sanfranciscodeyuruaní	LOC
santaelenadeuairén	LOC
sanrafaeldekamoirán	LOC
upata	LOC
wönken	LOC
bejuma	LOC
guacara	LOC
güigüe	LOC
losguayos	LOC
mariara	LOC
morón	LOC
naguanagua	LOC
puertocabello	LOC
sandiego	LOC
sanjoaquín	LOC
tocuyito	LOC
valencia	LOC
elpao	LOC
sancarlos	LOC
tinaco	LOC
tinaquillo	LOC
curiapo	LOC
pedernales	LOC
tucupita	LOC
dabajuro	LOC
coro	LOC
puntofijo	LOC
tucacas	LOC
urumaco	LOC
altagraciadeorituco	LOC
calabozo	LOC
chaguaramas	LOC
elsocorro	LOC
guayabal	LOC
ortiz	LOC
sanjuandelosmorros	LOC
valledelapascua	LOC
zaraza	LOC
barquisimeto	LOC
cabudare	LOC
carora	LOC
eltocuyo	LOC
sanare	LOC
sarare	LOC
quíbor	LOC
bailadores	LOC
ejido	LOC
elvigía	LOC
mucuchíes	LOC
caracas	LOC
charallave	LOC
cúa	LOC
cúpira	LOC
guarenas	LOC
guatire	LOC
higuerote	LOC
losteques	LOC
mamporal	LOC
petare	LOC
ocumaredeltuy	LOC
ríochico	LOC
sanantoniodelosaltos	LOC
sanfranciscodeyare	LOC
sanjosédebarlovento	LOC
santalucía	LOC
santateresadeltuy	LOC
araguadematurín	LOC
caripe	LOC
caripito	LOC
maturín	LOC
puntademata	LOC
juangriego	LOC
laasunción	LOC
pampatar	LOC
porlamar	LOC
acarigua	LOC
araure	LOC
guanare	LOC
ospino	LOC
araya	LOC
carúpano	LOC
casanay	LOC
cumaná	LOC
marigüitar	LOC
ríocaribe	LOC
colón	LOC
lafría	LOC
lagrita	LOC
michelena	LOC
palmira	LOC
pregonero	LOC
queniquea	LOC
sanantoniodeltáchira	LOC
santaanadeltáchira	LOC
sancristóbal	LOC
táriba	LOC
rubio	LOC
boconó	LOC
laquebrada	LOC
montecarmelo	LOC
valera	LOC
catialamar	LOC
laguaira	LOC
maiquetia	LOC
chivacoa	LOC
guama	LOC
sanfelipe	LOC
yaritagua	LOC
nirgua	LOC
cabimas	LOC
ciudadojeda	LOC
lavilladelrosario	LOC
machiques	LOC
maracaibo	LOC
sanrafaeldelmoján	LOC
sinamaica	LOC
sancarlosdelzulia	LOC
#abacavir	MED
#acetato	MED
#acetazolamida	MED
#acetilcisteína	MED
#acetilsalicílico	MED
#aciclovir	MED
#adrenalina	MED
#albendazol	MED
#alcuronio	MED
#alopurinol	MED
#alquitrándehulla	MED
#amfotericina B	MED
#amidotrizoato	MED
#amikacina	MED
#amilorida	MED
#amitriptilina	MED
#amlodipino	MED
#amodiaquina	MED
#amoxicilina	MED
#ampicilina	MED
#anticólera	MED
#antidiftérica	MED
#anti‐D	MED
#antiencefalitis	MED
#antifiebre	MED
#antigripal	MED
#antiHaemophilus	MED
#antihepatitis	MED
#antiinfluenzae	MED
#antimeningitis	MED
#antimoniato	MED
#antineumocócica	MED
#antiparotidítica	MED
#antipoliomielítica	MED
#antiponzoñosa	MED
#antirotavirus	MED
#antirrábica	MED
#antirrubeólica	MED
#antisarampionosa	MED
#antitetánica	MED
#antitifoidea	MED
#antitos	MED
#antitoxina	MED
#antivaricela	MED
#artemetero	MED
#artesunato	MED
#ascórbico	MED
#asparaginasa	MED
#atenolol	MED
#atropina	MED
#azatioprina	MED
#azitromicina	MED
#bacitracina	MED
#bario	MED
#BCG	MED
#beclometasona	MED
#bencilo	MED
#bencilpenicilina	MED
#benzatina	MED
#benznidazol	MED
#benzoato	MED
#benzoico	MED
#benzoílo	MED
#betametasona	MED
#biperideno	MED
#bleomicina	MED
#bromuro	MED
#bupivacaína	MED
#calamina	MED
#cálcicoe	MED
#calcio	MED
#capreomicina	MED
#carbamazepina	MED
#carbidopa	MED
#carbonato	MED
#carbón	MED
#cefazolina	MED
#cefixima	MED
#ceftazidima	MED
#ceftriaxona	MED
#ciclofosfamida	MED
#cicloserina	MED
#ciclosporina	MED
#cilastatina	MED
#cinc	MED
#cipionato	MED
#ciprofloxacino	MED
#cisplatino	MED
#citarabina	MED
#citrato	MED
#clavulánico	MED
#clindamicina	MED
#clofazimina	MED
#clomifeno	MED
#clomipramina	MED
#clorambucilo	MED
#cloranfenicol	MED
#clorfenamina	MED
#clorhexidina	MED
#cloroquina	MED
#cloroxilenol	MED
#clorpromazina	MED
#cloruro	MED
#clotrimazol	MED
#cloxacilina	MED
#codeína	MED
#dacarbazina	MED
#dactinomicina	MED
#dapsona	MED
#daunorubicina	MED
#deferoxamina	MED
#dexametasona	MED
#dextrano70	MED
#diacetato de aluminio	MED
#diafragmas	MED
#diazepam	MED
#didanosina	MED
#dietilcarbamazina	MED
#diftérica	MED
#digoxina	MED
#diloxanida	MED
#dimercaprol	MED
#dinitrato	MED
#disoproxil	MED
#ditranol	MED
#DL‐metionina	MED
#dopamina	MED
#doxiciclina	MED
#doxorubicina	MED
#edetato	MED
#efavirenzo	MED
#efedrina	MED
#eflornitina	MED
#emtricitabina	MED
#enalapril	MED
#enantato	MED
#epinefrina	MED
#ergocalciferol	MED
#ergometrina	MED
#eritromicina	MED
#espectinomicina	MED
#espironolactona	MED
#estavudina	MED
#estradiol	MED
#estreptomicina	MED
#estreptoquinasa	MED
#etambutol	MED
#etanol	MED
#etinilestradiol	MED
#etionamida	MED
#etopósido	MED
#etosuximida	MED
#fenitoína	MED
#fenobarbital	MED
#fenoximetilpenicilina	MED
#férrico	MED
#ferrosa	MED
#fitomenadiona	MED
#flucitosina	MED
#fluconazol	MED
#flufenazina	MED
#fluoresceína	MED
#fluorouracilo	MED
#fluoruro	MED
#fluoxetina	MED
#fólico	MED
#folinato	MED
#fumarato	MED
#furosemida	MED
#gentamicina	MED
#glibenclamida	MED
#glicerilo	MED
#gluconato	MED
#glucosa	MED
#glutaral	MED
#griseofulvina	MED
#haloperidol	MED
#halothano	MED
#heparina sódica	MED
#hexacianoferrato	MED
#hidralazina	MED
#hidroclorotiazida	MED
#hidrocortisona	MED
#hidrogenocarbonato	MED
#hidróxido	MED
#hidroxocobalamina	MED
#ibuprofeno	MED
#imipenem	MED
#indinavir	MED
#inmunoglobulina	MED
#insulina	MED
#intraperitoneal	MED
#intrauterino	MED
#ioduro	MED
#iohexol	MED
#iotroxato	MED
#ipratropio	MED
#isoniazida	MED
#isosorbida	MED
#ivermectina	MED
#kanamicina	MED
#ketamina	MED
#lactato	MED
#lamivudina	MED
#levamisol	MED
#levodopa	MED
#levonorgestrel	MED
#levotiroxina	MED
#lidocaína	MED
#litio	MED
#lopinavir	MED
#lumefantrina	MED
#magnesio	MED
#manitol	MED
#mebendazol	MED
#medroxiprogesterona	MED
#mefloquina	MED
#meglumina	MED
#melarsoprol	MED
#mercaptopurina	MED
#metadona	MED
#metformina	MED
#metildopa	MED
#metilrosanilina	MED
#metiltioninio	MED
#metoclopramida	MED
#metotrexato	MED
#metronidazol	MED
#miconazol	MED
#mifepristona	MED
#misoprostol	MED
#morfina	MED
#naloxona	MED
#nelfinavir	MED
#neomicina	MED
#neostigmina	MED
#nevirapina	MED
#niclosamida	MED
#nicotinamida	MED
#nifurtimox	MED
#nistatina	MED
#nitrito	MED
#nitrofurantoína	MED
#nitroprusiato	MED
#noretisterona	MED
#ofloxacino	MED
#oxamniquina	MED
#óxido nitroso	MED
#oxígeno	MED
#oxitocina	MED
#p‐aminosalicílico	MED
#paracetamol	MED
#paromomicina	MED
#penicilamina	MED
#pentamidina	MED
#permanganato	MED
#permetrina	MED
#peróxido	MED
#pilocarpina	MED
#pirantel	MED
#pirazinamida	MED
#piridostigmina	MED
#piridoxina	MED
#pirimetamina	MED
#podofilo	MED
#potasio	MED
#povidona yodada	MED
#prazicuantel	MED
#prednisolona	MED
#preservativos	MED
#primaquina	MED
#procaína	MED
#procainamida	MED
#procarbazina	MED
#proguanil	MED
#prometazina	MED
#propiltiouracilo	MED
#propranolol	MED
#protamina	MED
#proteínico	MED
#quinidina	MED
#quinina	MED
#ranitidina	MED
#rehidratación	MED
#resina	MED
#retinol	MED
#ribavirin	MED
#riboflavina	MED
#rifampicina	MED
#ritonavir	MED
#salbutamol	MED
#salferrosa	MED
#salicílico	MED
#saquinavir	MED
#selenio	MED
#simvastatina	MED
#sódica	MED
#sodio	MED
#sulfadiazina	MED
#sulfadoxina	MED
#sulfametoxazol	MED
#sulfasalazina	MED
#sulfato	MED
#suramina	MED
#suxametonio	MED
#tamoxifeno	MED
#tenofovir	MED
#testosterona	MED
#tetracaína	MED
#tetraciclina	MED
#tiamina	MED
#timolol	MED
#tiopental	MED
#tiosulfato	MED
#triclabendazol	MED
#trimetoprim	MED
#trinitrato	MED
#tropicamida	MED
#tuberculina	MED
#urea	MED
#vacuna	MED
#valproico	MED
#vancomicina	MED
#vecuronio	MED
#verapamilo	MED
#vinblastina	MED
#vincristina	MED
#warfarina	MED
#yodo	MED
#zido	MED
#zidovudina	MED
abacavir	MED
acetato	MED
acetazolamida	MED
acetilcisteína	MED
acetilsalicílico	MED
aciclovir	MED
adrenalina	MED
albendazol	MED
alcuronio	MED
alopurinol	MED
alquitrándehulla	MED
amfotericina B	MED
amidotrizoato	MED
amikacina	MED
amilorida	MED
amitriptilina	MED
amlodipino	MED
amodiaquina	MED
amoxicilina	MED
ampicilina	MED
anticólera	MED
antidiftérica	MED
anti‐D	MED
antiencefalitis	MED
antifiebre	MED
antigripal	MED
antiHaemophilus	MED
